"timestamp","ICMP_ping","ICMP_loss","ICMP_response_time","Device_uptime","SNMP_availability","range","EX_Inbound_packets_discarded","IN_Inbound_packets_discarded","P_Inbound_packets_discarded","EX_Outbound_packets_discarded","IN_Outbound_packets_discarded","P_Outbound_packets_discarded","EX_Inbound_packets_with_errors","IN_Inbound_packets_with_errors","P_Inbound_packets_with_errors","EX_Outbound_packets_with_errors","IN_Outbound_packets_with_errors","P_Outbound_packets_with_errors","EX_Bits_sent","IN_Bits_sent","P_Bits_sent","EX_Bits_received","IN_Bits_received","P_Bits_received","EX_Speed","IN_Speed","P_Speed","EX_Interface_type","IN_Interface_type","P_Interface_type","EX_Operational_status","IN_Operational_status","P_Operational_status","class"
"1568665744","-1","-1","-1","18307","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","12824.0","792.0","200.0","568.0","11480.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568665924","-1","-1","-1","18474","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","7528.0","592.0","200.0","376.0","6792.0","136.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568666104","-1","-1","-1","18640","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","13320.0","584.0","240.0","328.0","12544.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568666284","-1","-1","-1","18807","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","8296.0","616.0","200.0","456.0","7720.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568666464","-1","-1","-1","18976","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","6416.0","680.0","216.0","384.0","6104.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568666644","-1","-1","-1","19144","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","8424.0","624.0","208.0","416.0","7992.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568666824","-1","-1","-1","19312","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","5496.0","616.0","208.0","384.0","5256.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568667004","-1","-1","-1","19482","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3920.0","648.0","224.0","424.0","3560.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568667184","-1","-1","-1","19652","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3712.0","728.0","208.0","488.0","3312.0","144.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568667364","-1","-1","-1","19823","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4320.0","672.0","224.0","416.0","4080.0","192.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568667544","-1","-1","-1","19991","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4352.0","616.0","208.0","392.0","4136.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568667724","-1","-1","-1","20158","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","6496.0","728.0","200.0","568.0","5656.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568667904","-1","-1","-1","20324","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","12888.0","592.0","208.0","400.0","12272.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568668084","-1","-1","-1","20489","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","7008.0","608.0","200.0","392.0","6504.0","136.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568668264","-1","-1","-1","20660","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3472.0","768.0","224.0","496.0","2944.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568668444","-1","-1","-1","20835","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","1712.0","944.0","216.0","776.0","872.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568668624","-1","-1","-1","21009","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","920.0","704.0","248.0","384.0","624.0","192.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568668804","-1","-1","-1","21186","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","936.0","704.0","224.0","496.0","624.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568668984","-1","-1","-1","21363","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","952.0","632.0","208.0","368.0","624.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568669164","-1","-1","-1","21540","1","62","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","912.0","648.0","264.0","464.0","624.0","192.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568669344","-1","-1","-1","21716","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","928.0","688.0","208.0","440.0","592.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568669524","-1","-1","-1","21890","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","1072.0","616.0","208.0","408.0","704.0","184.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568669704","-1","-1","-1","22063","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","1000.0","640.0","208.0","328.0","672.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568669884","-1","-1","-1","22235","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","984.0","656.0","208.0","424.0","656.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568670064","-1","-1","-1","22409","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","1016.0","656.0","232.0","400.0","656.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568670244","-1","-1","-1","22576","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2600.0","632.0","216.0","400.0","2064.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568670424","-1","-1","-1","22743","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4424.0","632.0","208.0","424.0","3848.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568670604","-1","-1","-1","22913","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","15056.0","632.0","208.0","392.0","14312.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568670784","-1","-1","-1","23078","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","25232.0","648.0","232.0","400.0","22736.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568670964","-1","-1","-1","23245","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","20968.0","656.0","208.0","448.0","19848.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568671144","-1","-1","-1","23411","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","12080.0","648.0","232.0","464.0","10536.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568671324","-1","-1","-1","23579","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","6032.0","704.0","200.0","472.0","4880.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568671504","-1","-1","-1","23747","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2840.0","768.0","208.0","544.0","2384.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568671684","-1","-1","-1","23917","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3888.0","960.0","216.0","736.0","2336.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568671864","-1","-1","-1","24087","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2808.0","640.0","224.0","384.0","2424.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568672044","-1","-1","-1","24258","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","1504.0","616.0","208.0","392.0","1056.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568672224","-1","-1","-1","24427","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3448.0","656.0","208.0","448.0","2784.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568672404","-1","-1","-1","24596","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4920.0","648.0","208.0","400.0","4688.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568672584","-1","-1","-1","24763","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","17960.0","624.0","208.0","400.0","17288.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568672764","-1","-1","-1","24929","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","13856.0","824.0","200.0","592.0","12080.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568672944","-1","-1","-1","25096","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","7440.0","704.0","224.0","432.0","6344.0","192.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568673124","-1","-1","-1","25261","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3952.0","600.0","200.0","400.0","3360.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568673304","-1","-1","-1","25428","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","11568.0","680.0","208.0","440.0","10856.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568673484","-1","-1","-1","25597","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","6608.0","624.0","224.0","400.0","6256.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568673664","-1","-1","-1","25770","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2544.0","616.0","208.0","392.0","2160.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568673844","-1","-1","-1","25935","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","21856.0","632.0","200.0","424.0","20344.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568674024","-1","-1","-1","26102","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","6448.0","632.0","208.0","400.0","5808.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568674204","-1","-1","-1","26269","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3616.0","608.0","208.0","440.0","3216.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568674384","-1","-1","-1","26437","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4968.0","744.0","208.0","480.0","4704.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568674564","-1","-1","-1","26603","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4552.0","640.0","216.0","400.0","3688.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568674744","-1","-1","-1","26769","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2648.0","632.0","224.0","408.0","2160.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568674924","-1","-1","-1","26939","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","5600.0","744.0","208.0","560.0","4384.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568675104","-1","-1","-1","27106","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3288.0","728.0","216.0","496.0","2864.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568675284","-1","-1","-1","27271","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","5520.0","608.0","200.0","384.0","4872.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568675464","-1","-1","-1","27438","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2912.0","640.0","224.0","480.0","2392.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568675644","-1","-1","-1","27605","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2544.0","632.0","208.0","360.0","2056.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","A"
"1568675824","-1","-1","-1","27776","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","768.0","624.0","200.0","472.0","456.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","A"
"1568676004","-1","-1","-1","27951","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","720.0","672.0","216.0","392.0","448.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","A"
"1568676184","-1","-1","-1","28125","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","728.0","632.0","208.0","352.0","456.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","A"
"1568676364","-1","-1","-1","28299","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","712.0","624.0","224.0","400.0","456.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","A"
"1568676544","-1","-1","-1","28465","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","12608.0","776.0","208.0","560.0","12048.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568676724","-1","-1","-1","28628","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","5664.0","131224.0","208.0","131488.0","4296.0","176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568676904","-1","-1","-1","28791","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4536.0","56688.0","208.0","53904.0","3304.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568677084","-1","-1","-1","28958","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3672.0","85512.0","208.0","85552.0","2912.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568677264","-1","-1","-1","29122","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2904.0","96496.0","208.0","98240.0","2344.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568677444","-1","-1","-1","29285","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2072.0","138976.0","200.0","138816.0","1152.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568677624","-1","-1","-1","29448","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2712.0","42952.0","240.0","42280.0","1728.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568677804","-1","-1","-1","29615","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","1696.0","92312.0","200.0","92584.0","1024.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568677984","-1","-1","-1","29776","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","1800.0","120104.0","200.0","119928.0","1128.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568678164","-1","-1","-1","29935","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2360.0","88832.0","200.0","88648.0","1600.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568678344","-1","-1","-1","30085","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","1760.0","108160.0","192.0","108080.0","1032.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568678524","-1","-1","-1","30235","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3776.0","123920.0","200.0","123752.0","2584.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568678704","-1","-1","-1","30395","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","1928.0","136696.0","208.0","134280.0","1168.0","136.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568678884","-1","-1","-1","30556","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","1704.0","74992.0","200.0","73184.0","1024.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568679064","-1","-1","-1","30718","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","2312.0","108384.0","216.0","112048.0","1560.0","168.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568679244","-1","-1","-1","30877","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3928.0","111208.0","192.0","107960.0","2048.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568679424","-1","-1","-1","31030","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3872.0","21496.0","192.0","24400.0","3008.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568679604","-1","-1","-1","31192","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","1944.0","624.0","192.0","400.0","1344.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568679784","-1","-1","-1","31355","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3272.0","600.0","200.0","400.0","2624.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568679964","-1","-1","-1","31468","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","18664.0","536.0","136.0","392.0","17184.0","104.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568680144","-1","-1","-1","31626","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","21248.0","728.0","280.0","3128.0","16928.0","256.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568680324","-1","-1","-1","31779","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","8728.0","920.0","200.0","720.0","6936.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568680504","-1","-1","-1","31930","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","11992.0","584.0","184.0","424.0","11000.0","144.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568680684","-1","-1","-1","32082","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","5720.0","616.0","200.0","408.0","5232.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568680864","-1","-1","-1","32244","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","5144.0","592.0","200.0","392.0","4656.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568681044","-1","-1","-1","32407","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","5168.0","632.0","200.0","432.0","4760.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568681224","-1","-1","-1","32573","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","4504.0","608.0","200.0","400.0","4152.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
"1568681404","-1","-1","-1","32738","1","61","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","-1.0","-2.0","-1.0","3248.0","624.0","192.0","400.0","2760.0","160.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","1.0","NE"
